ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2018-06-09,7.00743884097426,6.085010634356444,8.123955467037645,7.00743884097426,7.00743884097426,0.09866971513275492,0.09866971513275492,0.09866971513275492,-0.0600082305230512,-0.0600082305230512,-0.0600082305230512,0.15867794565580612,0.15867794565580612,0.15867794565580612,0.0,0.0,0.0,7.1061085561070145
2018-06-13,7.035815770343065,6.135942294709774,8.21357624358821,7.035815770343065,7.035815770343065,0.18421932493681448,0.18421932493681448,0.18421932493681448,0.1306351233608231,0.1306351233608231,0.1306351233608231,0.053584201575991364,0.053584201575991364,0.053584201575991364,0.0,0.0,0.0,7.220035095279879
2018-06-14,7.042910002685267,6.171399150054085,8.261977811908523,7.042910002685267,7.042910002685267,0.16740104138237932,0.16740104138237932,0.16740104138237932,0.13756428000013496,0.13756428000013496,0.13756428000013496,0.02983676138224434,0.02983676138224434,0.02983676138224434,0.0,0.0,0.0,7.210311044067646
2018-06-15,7.050004235027467,6.073897650864175,8.231897083059394,7.050004235027467,7.050004235027467,0.14397451127093758,0.14397451127093758,0.14397451127093758,0.13675406878492563,0.13675406878492563,0.13675406878492563,0.0072204424860119664,0.0072204424860119664,0.0072204424860119664,0.0,0.0,0.0,7.193978746298405
2018-06-18,7.07128693205407,6.159525365543132,8.148169946419225,7.07128693205407,7.07128693205407,0.05385461684724338,0.05385461684724338,0.05385461684724338,0.10754937908344914,0.10754937908344914,0.10754937908344914,-0.05369476223620575,-0.05369476223620575,-0.05369476223620575,0.0,0.0,0.0,7.125141548901314
2018-06-19,7.078381164396272,6.098840666543046,8.073552689831114,7.078381164396272,7.078381164396272,0.026364673571726414,0.026364673571726414,0.026364673571726414,0.09808678147099562,0.09808678147099562,0.09808678147099562,-0.0717221078992692,-0.0717221078992692,-0.0717221078992692,0.0,0.0,0.0,7.104745837967998
2018-06-20,7.085475396738472,6.097708546472454,8.140751316055756,7.085475396738472,7.085475396738472,0.041974995322752395,0.041974995322752395,0.041974995322752395,0.13063512336051583,0.13063512336051583,0.13063512336051583,-0.08866012803776345,-0.08866012803776345,-0.08866012803776345,0.0,0.0,0.0,7.127450392061224
2018-06-21,7.092569629080674,6.158293541222841,8.192445668243113,7.092569629080674,7.092569629080674,0.03301150553904194,0.03301150553904194,0.03301150553904194,0.13756428000051912,0.13756428000051912,0.13756428000051912,-0.10455277446147718,-0.10455277446147718,-0.10455277446147718,0.0,0.0,0.0,7.125581134619716
2018-06-22,7.099663861422876,6.026430070705633,8.201578725808302,7.099663861422876,7.099663861422876,0.017304188181005535,0.017304188181005535,0.017304188181005535,0.1367540687855403,0.1367540687855403,0.1367540687855403,-0.11944988060453478,-0.11944988060453478,-0.11944988060453478,0.0,0.0,0.0,7.116968049603881
2018-06-25,7.1209465584494795,6.044209881208725,8.108613097220738,7.1209465584494795,7.1209465584494795,-0.05115634999302528,-0.05115634999302528,-0.05115634999302528,0.10754937908400111,0.10754937908400111,0.10754937908400111,-0.1587057290770264,-0.1587057290770264,-0.1587057290770264,0.0,0.0,0.0,7.069790208456454
2018-06-26,7.128040790791681,6.050041655147545,8.036188104478594,7.128040790791681,7.128040790791681,-0.07207106030224103,-0.07207106030224103,-0.07207106030224103,0.09808678147113853,0.09808678147113853,0.09808678147113853,-0.17015784177337956,-0.17015784177337956,-0.17015784177337956,0.0,0.0,0.0,7.055969730489441
