ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2021-03-31,4.575047738472378,3.767556737466944,5.747279661942822,4.575047738472378,4.575047738472378,0.20555212083572205,0.20555212083572205,0.20555212083572205,0.004967824686153314,0.004967824686153314,0.004967824686153314,0.20058429614956874,0.20058429614956874,0.20058429614956874,0.0,0.0,0.0,4.7805998593081
2021-03-31,4.575047738472378,3.635594973162366,5.863343568876933,4.575047738472378,4.575047738472378,0.20555212083572205,0.20555212083572205,0.20555212083572205,0.004967824686153314,0.004967824686153314,0.004967824686153314,0.20058429614956874,0.20058429614956874,0.20058429614956874,0.0,0.0,0.0,4.7805998593081
2021-04-01,4.587845065983112,3.8076201270123873,5.828537911671245,4.587845065983112,4.587845065983112,0.22604483405737785,0.22604483405737785,0.22604483405737785,0.010285799999934479,0.010285799999934479,0.010285799999934479,0.2157590340574434,0.2157590340574434,0.2157590340574434,0.0,0.0,0.0,4.81388990004049
2021-04-01,4.587845065983112,3.773781668012626,5.873032147611728,4.587845065983112,4.587845065983112,0.22604483405737785,0.22604483405737785,0.22604483405737785,0.010285799999934479,0.010285799999934479,0.010285799999934479,0.2157590340574434,0.2157590340574434,0.2157590340574434,0.0,0.0,0.0,4.81388990004049
2021-04-02,4.600642393493851,3.853362512235125,5.768956305600578,4.600642393493851,4.600642393493851,0.22735907032112096,0.22735907032112096,0.22735907032112096,-0.0036352257513041952,-0.0036352257513041952,-0.0036352257513041952,0.23099429607242514,0.23099429607242514,0.23099429607242514,0.0,0.0,0.0,4.828001463814973
2021-04-02,4.600642393493851,3.851696383410967,5.807992406223175,4.600642393493851,4.600642393493851,0.22735907032112096,0.22735907032112096,0.22735907032112096,-0.0036352257513041952,-0.0036352257513041952,-0.0036352257513041952,0.23099429607242514,0.23099429607242514,0.23099429607242514,0.0,0.0,0.0,4.828001463814973
2021-04-05,4.639034376026062,3.8754143867804527,5.976018546561203,4.639034376026062,4.639034376026062,0.2610341972083395,0.2610341972083395,0.2610341972083395,-0.013357082955862954,-0.013357082955862954,-0.013357082955862954,0.27439128016420244,0.27439128016420244,0.27439128016420244,0.0,0.0,0.0,4.900068573234402
2021-04-05,4.639034376026062,3.8327272679136364,5.898278779513585,4.639034376026062,4.639034376026062,0.2610341972083395,0.2610341972083395,0.2610341972083395,-0.013357082955862954,-0.013357082955862954,-0.013357082955862954,0.27439128016420244,0.27439128016420244,0.27439128016420244,0.0,0.0,0.0,4.900068573234402
2021-04-06,4.651831703536796,3.889925595477636,6.002941976240822,4.651831703536796,4.651831703536796,0.2686167951923604,0.2686167951923604,0.2686167951923604,-0.01862135411579441,-0.01862135411579441,-0.01862135411579441,0.28723814930815483,0.28723814930815483,0.28723814930815483,0.0,0.0,0.0,4.920448498729157
2021-04-06,4.651831703536796,3.873589521093436,5.9903789413913495,4.651831703536796,4.651831703536796,0.2686167951923604,0.2686167951923604,0.2686167951923604,-0.01862135411579441,-0.01862135411579441,-0.01862135411579441,0.28723814930815483,0.28723814930815483,0.28723814930815483,0.0,0.0,0.0,4.920448498729157
2021-04-07,4.6646290310475305,3.942194274283749,5.92419456006571,4.6646290310475305,4.6646290310475305,0.3038550740563547,0.3038550740563547,0.3038550740563547,0.00496782468603312,0.00496782468603312,0.00496782468603312,0.2988872493703216,0.2988872493703216,0.2988872493703216,0.0,0.0,0.0,4.968484105103885
2021-04-07,4.6646290310475305,3.9655709970729447,5.968688851489893,4.6646290310475305,4.6646290310475305,0.3038550740563547,0.3038550740563547,0.3038550740563547,0.00496782468603312,0.00496782468603312,0.00496782468603312,0.2988872493703216,0.2988872493703216,0.2988872493703216,0.0,0.0,0.0,4.968484105103885
2021-04-08,4.6774263585582645,4.03516191895217,6.11676169143268,4.6774263585582645,4.6774263585582645,0.31942134092867847,0.31942134092867847,0.31942134092867847,0.01028579999995426,0.01028579999995426,0.01028579999995426,0.30913554092872425,0.30913554092872425,0.30913554092872425,0.0,0.0,0.0,4.996847699486943
2021-04-08,4.6774263585582645,3.949786007629027,5.994705241428227,4.6774263585582645,4.6774263585582645,0.31942134092867847,0.31942134092867847,0.31942134092867847,0.01028579999995426,0.01028579999995426,0.01028579999995426,0.30913554092872425,0.30913554092872425,0.30913554092872425,0.0,0.0,0.0,4.996847699486943
2021-04-09,4.690223686069003,3.9588225555839696,6.054363944609756,4.690223686069003,4.690223686069003,0.31416938005894723,0.31416938005894723,0.31416938005894723,-0.0036352257510624876,-0.0036352257510624876,-0.0036352257510624876,0.3178046058100097,0.3178046058100097,0.3178046058100097,0.0,0.0,0.0,5.0043930661279505
2021-04-09,4.690223686069003,3.919522123735996,6.085846233357449,4.690223686069003,4.690223686069003,0.31416938005894723,0.31416938005894723,0.31416938005894723,-0.0036352257510624876,-0.0036352257510624876,-0.0036352257510624876,0.3178046058100097,0.3178046058100097,0.3178046058100097,0.0,0.0,0.0,5.0043930661279505
2021-04-12,4.728615668601205,4.03804865352646,6.081086978889053,4.728615668601205,4.728615668601205,0.3196147809018431,0.3196147809018431,0.3196147809018431,-0.013357082955631457,-0.013357082955631457,-0.013357082955631457,0.3329718638574745,0.3329718638574745,0.3329718638574745,0.0,0.0,0.0,5.048230449503048
2021-04-12,4.728615668601205,3.9961827627331488,6.041950565599665,4.728615668601205,4.728615668601205,0.3196147809018431,0.3196147809018431,0.3196147809018431,-0.013357082955631457,-0.013357082955631457,-0.013357082955631457,0.3329718638574745,0.3329718638574745,0.3329718638574745,0.0,0.0,0.0,5.048230449503048
2021-04-13,4.741412996111944,4.1038848417893945,6.136992587033916,4.741412996111944,4.741412996111944,0.3154891285532832,0.3154891285532832,0.3154891285532832,-0.018621354115869383,-0.018621354115869383,-0.018621354115869383,0.3341104826691526,0.3341104826691526,0.3341104826691526,0.0,0.0,0.0,5.056902124665227
2021-04-13,4.741412996111944,4.026072855963432,6.121711303877303,4.741412996111944,4.741412996111944,0.3154891285532832,0.3154891285532832,0.3154891285532832,-0.018621354115869383,-0.018621354115869383,-0.018621354115869383,0.3341104826691526,0.3341104826691526,0.3341104826691526,0.0,0.0,0.0,5.056902124665227
2021-04-14,4.754210323622683,4.078736434419992,6.099982408309817,4.754210323622683,4.754210323622683,0.338184683463629,0.338184683463629,0.338184683463629,0.004967824685912938,0.004967824685912938,0.004967824685912938,0.3332168587777161,0.3332168587777161,0.3332168587777161,0.0,0.0,0.0,5.092395007086312
2021-04-14,4.754210323622683,4.088433730930963,6.082072701425899,4.754210323622683,4.754210323622683,0.338184683463629,0.338184683463629,0.338184683463629,0.004967824685912938,0.004967824685912938,0.004967824685912938,0.3332168587777161,0.3332168587777161,0.3332168587777161,0.0,0.0,0.0,5.092395007086312
2021-04-15,4.767007651133417,4.1264811650399205,6.2032636440924485,4.767007651133417,4.767007651133417,0.34057945411376345,0.34057945411376345,0.34057945411376345,0.010285800000418616,0.010285800000418616,0.010285800000418616,0.3302936541133448,0.3302936541133448,0.3302936541133448,0.0,0.0,0.0,5.10758710524718
2021-04-15,4.767007651133417,4.100264907859606,6.046636291432282,4.767007651133417,4.767007651133417,0.34057945411376345,0.34057945411376345,0.34057945411376345,0.010285800000418616,0.010285800000418616,0.010285800000418616,0.3302936541133448,0.3302936541133448,0.3302936541133448,0.0,0.0,0.0,5.10758710524718
2021-04-16,4.779804978644155,4.079417586475258,6.113342084230915,4.779804978644155,4.779804978644155,0.32173841376630163,0.32173841376630163,0.32173841376630163,-0.0036352257513230565,-0.0036352257513230565,-0.0036352257513230565,0.3253736395176247,0.3253736395176247,0.3253736395176247,0.0,0.0,0.0,5.101543392410457
2021-04-16,4.779804978644155,4.074819654362243,6.132990417809121,4.779804978644155,4.779804978644155,0.32173841376630163,0.32173841376630163,0.32173841376630163,-0.0036352257513230565,-0.0036352257513230565,-0.0036352257513230565,0.3253736395176247,0.3253736395176247,0.3253736395176247,0.0,0.0,0.0,5.101543392410457
2021-04-19,4.8181969611763575,4.06673644362442,6.151894412394598,4.8181969611763575,4.8181969611763575,0.28601959120867015,0.28601959120867015,0.28601959120867015,-0.013357082955399939,-0.013357082955399939,-0.013357082955399939,0.29937667416407004,0.29937667416407004,0.29937667416407004,0.0,0.0,0.0,5.104216552385028
2021-04-19,4.8181969611763575,4.104061984111962,6.063248826765904,4.8181969611763575,4.8181969611763575,0.28601959120867015,0.28601959120867015,0.28601959120867015,-0.013357082955399939,-0.013357082955399939,-0.013357082955399939,0.29937667416407004,0.29937667416407004,0.29937667416407004,0.0,0.0,0.0,5.104216552385028
2021-04-20,4.830994288687096,4.008562112024412,6.121307955040738,4.830994288687096,4.830994288687096,0.2687147828234813,0.2687147828234813,0.2687147828234813,-0.01862135411612094,-0.01862135411612094,-0.01862135411612094,0.28733613693960225,0.28733613693960225,0.28733613693960225,0.0,0.0,0.0,5.099709071510578
2021-04-20,4.830994288687096,4.052410055950837,6.120923956008154,4.830994288687096,4.830994288687096,0.2687147828234813,0.2687147828234813,0.2687147828234813,-0.01862135411612094,-0.01862135411612094,-0.01862135411612094,0.28733613693960225,0.28733613693960225,0.28733613693960225,0.0,0.0,0.0,5.099709071510578
2021-04-21,4.84379161619783,4.108990626712098,6.13343455281995,4.84379161619783,4.84379161619783,0.27881304958770436,0.27881304958770436,0.27881304958770436,0.004967824685792751,0.004967824685792751,0.004967824685792751,0.2738452249019116,0.2738452249019116,0.2738452249019116,0.0,0.0,0.0,5.122604665785534
2021-04-21,4.84379161619783,4.11486242322985,6.166229564301785,4.84379161619783,4.84379161619783,0.27881304958770436,0.27881304958770436,0.27881304958770436,0.004967824685792751,0.004967824685792751,0.004967824685792751,0.2738452249019116,0.2738452249019116,0.2738452249019116,0.0,0.0,0.0,5.122604665785534
2021-04-22,4.856588943708564,4.128929397812393,6.11850368924257,4.856588943708564,4.856588943708564,0.26935637254369954,0.26935637254369954,0.26935637254369954,0.010285800000149493,0.010285800000149493,0.010285800000149493,0.25907057254355004,0.25907057254355004,0.25907057254355004,0.0,0.0,0.0,5.125945316252263
2021-04-22,4.856588943708564,4.135751648966253,6.206294022279434,4.856588943708564,4.856588943708564,0.26935637254369954,0.26935637254369954,0.26935637254369954,0.010285800000149493,0.010285800000149493,0.010285800000149493,0.25907057254355004,0.25907057254355004,0.25907057254355004,0.0,0.0,0.0,5.125945316252263
2021-04-23,4.8693862712193035,4.0873551609979675,6.0501644006064295,4.8693862712193035,4.8693862712193035,0.23955507419233266,0.23955507419233266,0.23955507419233266,-0.0036352257510813488,-0.0036352257510813488,-0.0036352257510813488,0.24319029994341398,0.24319029994341398,0.24319029994341398,0.0,0.0,0.0,5.108941345411636
2021-04-23,4.8693862712193035,4.122852943944635,6.103363315751884,4.8693862712193035,4.8693862712193035,0.23955507419233266,0.23955507419233266,0.23955507419233266,-0.0036352257510813488,-0.0036352257510813488,-0.0036352257510813488,0.24319029994341398,0.24319029994341398,0.24319029994341398,0.0,0.0,0.0,5.108941345411636
2021-04-26,4.907778253751514,4.081960108608385,6.0534890157606425,4.907778253751514,4.907778253751514,0.1774374258607553,0.1774374258607553,0.1774374258607553,-0.01335708295568793,-0.01335708295568793,-0.01335708295568793,0.19079450881644325,0.19079450881644325,0.19079450881644325,0.0,0.0,0.0,5.085215679612269
2021-04-26,4.907778253751514,4.130775670824271,6.162618451705926,4.907778253751514,4.907778253751514,0.1774374258607553,0.1774374258607553,0.1774374258607553,-0.01335708295568793,-0.01335708295568793,-0.01335708295568793,0.19079450881644325,0.19079450881644325,0.19079450881644325,0.0,0.0,0.0,5.085215679612269
2021-04-27,4.9205755812622485,4.0440231391950645,6.143646376737435,4.9205755812622485,4.9205755812622485,0.15375690329037114,0.15375690329037114,0.15375690329037114,-0.01862135411562945,-0.01862135411562945,-0.01862135411562945,0.17237825740600063,0.17237825740600063,0.17237825740600063,0.0,0.0,0.0,5.074332484552619
2021-04-27,4.9205755812622485,4.035019315508365,6.118251235517549,4.9205755812622485,4.9205755812622485,0.15375690329037114,0.15375690329037114,0.15375690329037114,-0.01862135411562945,-0.01862135411562945,-0.01862135411562945,0.17237825740600063,0.17237825740600063,0.17237825740600063,0.0,0.0,0.0,5.074332484552619
2021-04-28,4.9333729087729825,4.050453226105189,6.165939051423429,4.9333729087729825,4.9333729087729825,0.15876327473320057,0.15876327473320057,0.15876327473320057,0.004967824686082265,0.004967824686082265,0.004967824686082265,0.1537954500471183,0.1537954500471183,0.1537954500471183,0.0,0.0,0.0,5.092136183506183
